band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked,score
7,2026-07-21,18,2E0DSS,IO82,52.479,-2.042,SP8MK,KO11,51.312,22.875,1706.0,1,-21.0,True,63.86905623370611
7,2026-07-21,18,M0NIF,IO90,50.979,-1.375,DC7TO,JO62,52.438,13.375,1027.0,3,-19.0,True,59.76874702470991
7,2026-07-21,18,G4HSB,IO94,54.479,-1.042,XX892,IO83,53.396,-2.875,170.0,2,-13.0,True,26.80382249381143
7,2026-07-21,18,KQ4ADJ,EM83,33.021,-83.542,WD4ELG,FM06,36.188,-79.875,486.0,5,-26.2,True,27.702051042810176
7,2026-07-21,18,SM7XGC,JO65,55.646,13.458,M0WHU,JO01,51.562,0.708,954.0,3,-5.333333333333333,True,57.77734263258867
7,2026-07-21,18,G8KOE,IO81,51.188,-3.042,SA6BSS/HL,JO68,58.104,13.542,1310.0,2,-14.5,True,62.69185806293434
7,2026-07-21,18,G7KNK,IO91,51.312,-0.708,M9PSY,IO86,56.021,-3.375,552.0,2,-5.0,True,39.746232598724795
7,2026-07-21,18,SP9PWS,KN09,49.479,20.958,PI4THT,JO32,52.229,6.875,1033.0,3,-15.333333333333334,True,65.34244419820823
7,2026-07-21,18,SO2O,JO94,54.479,18.958,PH5HP,JO23,53.229,5.875,868.0,6,-22.83333333333333,True,58.25143228847076
7,2026-07-21,18,KC3CFT,FN00,40.479,-79.042,K3GMQ,FN20,40.312,-75.042,339.0,2,-18.0,True,22.597046161270924
7,2026-07-21,18,G7MNP,IO83,53.479,-3.042,PA1JMS,JO21,51.979,4.208,516.0,13,-23.384615384615383,True,39.91182245439496
7,2026-07-21,18,G8ORM,IO93,53.854,-1.792,HB9VQQ/RS,JN47,47.312,8.875,1045.0,2,-12.5,True,59.15347120543149
7,2026-07-21,18,OZ0AJ,JO45,55.479,8.958,ON5KQ,JO10,50.771,3.208,649.0,2,-13.5,True,47.5007840919123
7,2026-07-21,18,W4EO,FM29,39.479,-75.042,KD2OM,FN12,42.979,-77.458,438.0,3,-9.333333333333334,True,26.03910535128661
7,2026-07-21,18,G3JKF,JO00,50.771,0.125,SWL-JO20IT,JO20,50.812,4.708,322.0,1,-9.0,True,34.65507530967803
7,2026-07-21,18,HB9T,JN36,46.479,6.958,DK4RW/1,JO40,50.188,9.208,445.0,1,-16.0,True,43.415252144715474
7,2026-07-21,18,G0HTO,IO81,51.479,-3.042,F4VTQ/M,JN28,48.979,5.708,681.0,5,-19.6,True,46.93618488341703
7,2026-07-21,18,VA7MCE,CN88,48.729,-123.625,N7QME,CN86,46.146,-123.125,290.0,1,-26.0,True,21.08320820841525
7,2026-07-21,18,WB2TKP,FN20,40.479,-75.042,NB3A,FM18,38.729,-77.792,306.0,3,-21.666666666666668,True,21.488778105393013
7,2026-07-21,18,OK2NMA,JN89,49.146,16.042,G4MRS,JO02,52.062,1.292,1088.0,2,-24.0,True,63.23747052213815
7,2026-07-21,18,EA5UV,IM99,39.479,-1.042,SA6BSS/HL,JO68,58.104,13.542,2319.0,1,-26.0,True,43.26685830358195
7,2026-07-21,18,DL8FBN,JO51,51.188,10.042,DJ2DS/1,JO33,53.562,7.542,314.0,2,-20.5,True,37.535381560776635
7,2026-07-21,18,G0TTV,JO02,52.562,1.292,DK2DB,JN48,48.938,8.458,645.0,1,-23.0,True,47.53936734661649
7,2026-07-21,18,EA1LC,IN53,43.354,-8.458,EA3IOT,JN11,41.646,2.375,908.0,5,-17.8,True,53.949343683588054
7,2026-07-21,18,HB9ZIC,JN47,47.521,8.458,DF8OE,JO42,52.729,8.792,580.0,2,-18.0,True,47.80884290036054
7,2026-07-21,18,EK1RR,LN20,40.479,44.958,DF8OE,JO42,52.729,8.792,3038.0,1,-20.0,True,38.97019309557109
7,2026-07-21,18,G1FQD,IO82,52.188,-2.208,LX2JV,JN29,49.812,5.792,619.0,1,-10.0,True,44.749801675343825
7,2026-07-21,18,VE6KP,DO32,52.771,-113.125,KFS,CM87,37.396,-122.375,1854.0,3,-14.333333333333334,True,43.334057080294876
7,2026-07-21,18,PA7ED,JO22,52.104,4.292,EA1FAQ,IN71,41.562,-4.708,1355.0,2,-14.5,True,62.30502906064332
7,2026-07-21,18,G7MNP,IO83,53.479,-3.042,DK8JP/1,JO31,51.438,6.542,687.0,7,-26.142857142857142,True,46.71918332337325
7,2026-07-21,18,IZ1GCQ,JN35,45.479,6.958,PD0DH,JO21,51.938,4.292,744.0,4,-15.5,True,52.267299797449176
7,2026-07-21,18,DJ7KL,JN48,48.854,8.458,IW0RQJ,JN63,43.021,12.625,724.0,5,-11.4,True,56.3355379415593
7,2026-07-21,18,F4HHR,JN07,47.479,0.958,SA6BSS/HL,JO68,58.104,13.542,1448.0,2,-20.0,True,64.68731873444075
7,2026-07-21,18,AF7XZ,FN00,40.479,-79.042,KB3EDF,FM18,38.312,-76.542,323.0,6,-17.833333333333332,True,22.04943942108722
7,2026-07-21,18,WY8R,EN82,42.771,-83.125,W3USR-1,FN21,41.396,-75.625,637.0,2,-24.5,True,33.178340908179464
7,2026-07-21,18,OZ8PZ,JO47,57.479,8.958,G4WNC-3,IO90,50.854,-1.792,1014.0,2,-23.0,True,57.266677280610686
7,2026-07-21,18,PA1JCK,JO21,51.479,4.958,HB9VQQ/KE,JN47,47.312,8.875,543.0,6,-20.166666666666668,True,45.680133806169145
7,2026-07-21,18,NI5F,EM70,30.854,-85.542,K4DDI,EL95,25.979,-80.292,746.0,6,-20.666666666666668,True,36.95217548675644
7,2026-07-21,18,K5NAV,DM55,35.479,-109.042,N0LUF,DM78,38.771,-104.708,530.0,2,-7.0,True,29.285502488427824
7,2026-07-21,18,DB2OM,JO52,52.021,10.125,OE9TAV,JN47,47.438,9.625,511.0,6,-10.0,True,46.332787723125236
7,2026-07-21,18,OK1BF,JO70,50.062,15.708,DL8SFE,JN48,48.688,9.042,506.0,1,-21.0,True,48.040599551809805
7,2026-07-21,18,OE7XZB,JN57,47.271,11.375,PA1JMS,JO21,51.979,4.208,735.0,3,-18.0,True,52.98871644829519
7,2026-07-21,18,G7MNP,IO83,53.479,-3.042,G4DEU,IO81,51.479,-2.458,226.0,2,-3.5,True,28.46227939042255
7,2026-07-21,18,WA6RSV,DM14,34.479,-117.042,VE6JY,DO33,53.729,-112.792,2166.0,1,-14.0,True,33.095701408965695
7,2026-07-21,18,DL4XJ,JO42,52.562,9.708,DARCT13,JN47,47.562,9.875,556.0,1,0.0,True,47.73905611366287
7,2026-07-21,18,GX2PLX,JO02,52.479,0.958,DA1RGG,JO31,51.479,6.958,426.0,4,11.0,True,38.71728513756596
7,2026-07-21,18,KW4TN,EM75,35.854,-84.208,KD2CLR,FN13,43.062,-77.458,988.0,1,-26.0,True,44.39415310419093
7,2026-07-21,18,F6FUZ,JN05,45.146,0.708,DG1NDE,JO50,50.312,11.292,977.0,2,-21.0,True,60.10495786451829
7,2026-07-21,18,DL6OBU,JO43,53.479,8.958,DL9SW,JN58,48.146,11.458,618.0,3,-14.333333333333334,True,49.885125341141965
7,2026-07-21,18,K3GLM,CN87,47.479,-123.042,WT8P,CN87,47.562,-122.042,76.0,2,-14.0,True,14.630597632460962
7,2026-07-21,18,DL0PBS,JO33,53.479,6.958,SWL-TALO,JN35,45.104,7.542,932.0,1,-27.0,True,59.04197378762228
7,2026-07-21,18,DL4LL,JO54,54.479,10.958,SA4BNA,JO69,59.604,12.542,578.0,1,-25.0,True,46.39396472634612
7,2026-07-21,18,W1ZPB,CN85,45.562,-122.958,VE7LGN,CO90,50.562,-121.042,574.0,1,-27.0,True,31.02689068570038
7,2026-07-21,18,DL1FX,JN49,49.729,8.542,OE9BKJ,JN47,47.479,9.708,264.0,2,-2.0,True,37.842087945556756
7,2026-07-21,18,DL2HBJ,JO65,55.479,12.958,OK1HRA,JO60,50.021,13.875,610.0,3,-13.666666666666666,True,50.65620674130172
7,2026-07-21,18,HB9AK,JN36,46.896,7.292,G4MSA,IO90,50.854,-1.958,806.0,1,-1.0,True,52.42071766194451
7,2026-07-21,18,HB9AK,JN36,46.896,7.292,PA0SLT/5,JO33,53.271,6.875,709.0,1,-7.0,True,51.431239760962264
7,2026-07-21,18,9A3ZI,JN86,46.396,16.458,FR5DN,LG78,-21.229,55.375,8477.0,2,-19.0,True,48.07657011867506
7,2026-07-21,18,GM8HHC,IO85,55.938,-3.208,13HN1525,JO62,52.271,13.625,1167.0,2,-17.0,True,61.25614248930956
7,2026-07-21,18,G3LRS,IO92,52.646,-1.208,HB9VQQ,JN47,47.312,8.875,932.0,2,-13.5,True,56.61963950099109
7,2026-07-21,18,9A3ZI,JN86,46.396,16.458,SWLMET0W-1,JO31,51.979,6.708,941.0,4,-22.5,True,62.27825591144575
7,2026-07-21,18,OZ0AJ,JO45,55.479,8.958,G4ZFQ,IO90,50.729,-1.292,863.0,1,-29.0,True,53.50593161669514
7,2026-07-21,18,GM0PXV,IO85,55.938,-3.292,ONL12087,JO11,51.229,2.958,666.0,2,-20.5,True,44.722777015844315
7,2026-07-21,18,PD0PF,JO22,52.271,4.542,DL1BAJ,JO43,53.646,8.042,280.0,7,-13.142857142857142,True,34.709655149826766
7,2026-07-21,18,OK1BF,JO70,50.062,15.708,M3XQM,IO90,50.854,-1.875,1245.0,1,-23.0,True,64.67751989261687
7,2026-07-21,18,DJ7KL,JN48,48.854,8.458,LX2JV,JN29,49.812,5.792,221.0,5,0.6,True,34.8019336691881
7,2026-07-21,18,G4TJE,JO01,51.312,0.125,OE9BKJ,JN47,47.479,9.708,813.0,1,-13.0,True,53.85501136011157
7,2026-07-21,18,SP3HVZ,JO82,52.229,16.375,HB9VQQ/RL,JN47,47.312,8.875,767.0,2,-16.0,True,57.25969726010449
7,2026-07-21,18,GM8HHC,IO85,55.938,-3.208,M0PWX,JO01,51.396,0.708,567.0,1,0.0,True,40.645525960221434
7,2026-07-21,18,G6ORN,IO91,51.479,-1.042,DL1XH,JO43,53.938,8.958,726.0,2,-16.5,True,49.18288756309814
7,2026-07-21,18,G4GCI,IO90,50.854,-1.458,DK9PA,JO62,52.479,13.292,1031.0,1,-26.0,True,59.831223533507625
7,2026-07-21,18,OK2NMA,JN89,49.146,16.042,M9PSY-1,IO86,56.021,-3.375,1511.0,1,-15.0,True,63.88643078797928
7,2026-07-21,18,ON5MB,JO10,50.479,2.958,PE0MJX,JO31,51.354,6.042,237.0,20,-15.7,True,33.04574835314873
7,2026-07-21,18,NA0F,EN37,47.479,-93.042,N9AWU,EM69,39.521,-86.458,1031.0,3,-19.666666666666668,True,45.4656504681385
7,2026-07-21,18,SP9PWS,KN09,49.479,20.958,G4ZFQ,IO90,50.729,-1.292,1587.0,3,-19.0,True,66.34045436908464
7,2026-07-21,18,G6ORN,IO91,51.479,-1.042,HB9VQQ/RL,JN47,47.312,8.875,853.0,4,-19.75,True,54.51275968391693
7,2026-07-21,18,DL2JA,JN58,48.438,11.792,YL3LJ,KO26,56.729,25.458,1300.0,4,-0.25,True,71.57672140077618
7,2026-07-21,18,I0LYO,JN52,42.062,11.792,ON8ST,JO21,51.021,4.625,1136.0,17,-18.94117647058824,True,65.72909855908252
7,2026-07-21,18,G4GCI,IO90,50.854,-1.458,SM4JST/RX1,JO79,59.729,14.875,1422.0,1,-1.0,True,63.48976234549356
7,2026-07-21,18,WB0RLJ,EN11,41.146,-96.208,N5CSC,EL09,29.396,-98.292,1320.0,1,-25.0,True,49.800667058526855
7,2026-07-21,18,GM0PXV,IO85,55.938,-3.292,GM1OXB,IO87,57.646,-3.042,191.0,1,-27.0,True,26.398475849519
7,2026-07-21,18,WY8R,EN82,42.771,-83.125,WA2N,EM85,35.479,-83.042,811.0,4,-15.75,True,39.155874139611754
7,2026-07-21,18,G3LRS,IO92,52.646,-1.208,DL1XH,JO43,53.938,8.958,690.0,2,-17.0,True,47.689049510902905
7,2026-07-21,18,OE9PTI,JN47,47.479,9.792,SA6BSS/HL,JO68,58.104,13.542,1208.0,2,-11.5,True,66.12861447452805
7,2026-07-21,18,M0MBO,IO91,51.479,-1.042,EA1FAQ,IN71,41.562,-4.708,1137.0,2,-10.0,True,58.51128578664508
7,2026-07-21,18,G6CKK,JO01,51.396,0.458,HB9AK,JN36,46.896,7.292,705.0,2,-11.5,True,49.63701240954478
7,2026-07-21,18,M0HFH,IO81,51.604,-2.542,SA6BSS/HL,JO68,58.104,13.542,1253.0,6,-17.333333333333332,True,62.27610609663782
7,2026-07-21,18,S57MK,JN75,45.604,15.125,GW2HFR,IO83,53.062,-3.292,1564.0,2,-20.0,True,64.40263537855503
7,2026-07-21,18,OK1BF,JO70,50.062,15.708,PA3FUJ,JO33,53.354,6.375,739.0,3,-6.0,True,54.251938177895155
7,2026-07-21,18,G0HTO,IO81,51.479,-3.042,PA0SLT/J,JO21,51.604,4.792,542.0,6,-14.333333333333334,True,41.32149033582828
7,2026-07-21,18,DK7MI,JN67,47.771,12.292,PA0LSB/AI,JO21,51.688,4.958,683.0,6,-5.333333333333333,True,51.67549660789088
7,2026-07-21,18,KB4W,EM96,36.479,-81.042,W1CLM,EN50,40.104,-88.292,750.0,1,-29.0,True,37.1099330163884
7,2026-07-21,18,BV6YA,PL03,23.479,120.958,DS3PIC,PM36,36.271,127.208,1544.0,1,-27.0,True,95.98264015098485
7,2026-07-21,18,SA7TOW,JO66,56.479,12.958,GM4DTH,IO85,55.938,-3.208,999.0,1,-1.0,True,56.88577645726338
7,2026-07-21,18,DL8FBN,JO51,51.188,10.042,PD0OHW,JO33,53.104,6.958,299.0,2,0.5,True,36.96081640604428
7,2026-07-21,18,DL8FBN,JO51,51.188,10.042,OE2AXL,IO86,56.021,-3.375,1033.0,1,-18.0,True,57.772205807699194
7,2026-07-21,18,VK7ZAB,QE38,-41.438,147.208,VK6KLI,OF77,-32.062,115.958,2953.0,2,-19.0,True,58.545595404879435
7,2026-07-21,18,M0NIF,IO90,50.979,-1.375,PD0DH,JO21,51.938,4.292,407.0,2,-18.0,True,36.84006647401136
7,2026-07-21,18,GI4LGP,IO74,54.604,-5.875,PA0SLT/5,JO33,53.271,6.875,846.0,3,-10.0,True,51.046141088496086
7,2026-07-21,18,HG7RED,JN97,47.396,18.875,IK6IOQ,JN72,42.438,14.208,662.0,2,-22.5,True,59.34081389556709
7,2026-07-21,18,G3LRS,IO92,52.646,-1.208,AIRSDR,JN45,45.812,9.458,1083.0,1,-16.0,True,60.81803827483976
7,2026-07-21,18,DL6NL,JO50,50.062,10.208,DL3TU,JN48,48.521,9.042,191.0,10,-14.9,True,35.56454799438059
7,2026-07-21,18,N7QME,CN86,46.146,-123.125,KPH2,CM88,38.104,-122.958,894.0,5,-8.0,True,41.84561490474671
7,2026-07-21,18,G4HSB,IO94,54.479,-1.042,PA0SLT/5,JO33,53.271,6.875,536.0,6,9.166666666666666,True,41.48684134193272
7,2026-07-21,18,W5WTH,EM10,30.354,-97.875,K5DBW,EM11,31.229,-96.708,148.0,5,-22.8,True,16.482681879824256
7,2026-07-21,18,OE6LHG,JN77,47.021,15.458,UR4URQ,KO40,50.854,29.542,1111.0,1,-25.0,True,74.08915355748825
7,2026-07-21,18,SM6YPE,JO67,57.479,12.958,DE0QPG,JO30,50.438,6.458,890.0,1,-15.0,True,57.28040288858989
7,2026-07-21,18,G1FQD,IO82,52.188,-2.208,OH6BG,KP03,63.021,21.375,1832.0,1,-5.0,True,57.875409862857616
7,2026-07-21,18,N1XAU,FM18,38.479,-77.042,N4TVC/4,FM18,38.771,-77.292,39.0,1,-29.0,True,13.525514402517718
7,2026-07-21,18,DK2OH,JO42,52.312,9.708,SM4JST/RX1,JO79,59.729,14.875,884.0,1,-18.0,True,57.59419193852865
7,2026-07-21,18,OE7XZB,JN57,47.271,11.375,RX6ART,KN95,45.479,39.458,2152.0,1,-19.0,True,64.2156987360325
7,2026-07-21,18,G7KIA,IO93,53.812,-1.625,IW3HBX,JN65,45.562,12.042,1340.0,1,-20.0,True,64.63138515947713
7,2026-07-21,18,EB1A,IN53,43.229,-8.375,2E0DSS,IO82,52.479,-2.042,1131.0,8,-13.25,True,56.881359215463824
7,2026-07-21,18,OK2SAM,JN99,49.479,18.958,DL4ZBE,JO40,50.021,8.125,780.0,3,-12.666666666666666,True,58.33783608052009
7,2026-07-21,18,GM7FIE,IO85,55.979,-3.292,OE3GBB,JN87,47.688,16.042,1608.0,2,-25.5,True,63.12666182416432
7,2026-07-21,18,PA3EDR,JO32,52.229,6.208,M9PSY-1,IO86,56.021,-3.375,752.0,4,-19.75,True,48.34221848410276
7,2026-07-21,18,IK5ZAI,JN53,43.854,10.458,CT7AJC,IN50,40.229,-8.458,1609.0,2,-16.0,True,63.20442833424782
7,2026-07-21,18,DK2DB,JN48,48.938,8.458,DL1XH,JO43,53.938,8.958,557.0,5,4.2,True,46.43963649028568
7,2026-07-21,18,DK3TG,JN58,48.479,10.958,VK4DL/SDR2,QG49,-20.396,148.625,15131.0,1,-24.0,True,49.79883567662659
7,2026-07-21,18,N8SAN,EN82,42.479,-83.042,K9IMM,EN52,42.896,-89.792,554.0,5,-17.0,True,30.17450468361293
7,2026-07-21,18,DK7MI,JN67,47.771,12.292,DL3TU,JN48,48.521,9.042,255.0,6,-13.0,True,38.85851533300405
7,2026-07-21,18,DG1GMY,JN48,48.771,8.208,F5VBD,JN25,45.604,5.958,391.0,1,-29.0,True,41.341910946458086
7,2026-07-21,18,ZS5DUV,KG52,-27.396,31.625,VK4DL/SDR1,QG49,-20.396,148.625,11404.0,2,-19.0,True,49.988193773251886
7,2026-07-21,18,DG8GAD,JN48,48.479,8.958,OK1HRA,JO60,50.021,13.875,396.0,1,-16.0,True,43.54130283357266
7,2026-07-21,18,DK3TG,JN58,48.479,10.958,G4ZFQ,IO90,50.729,-1.292,916.0,5,-14.8,True,56.90845775929996
7,2026-07-21,18,EB1A,IN53,43.229,-8.375,S57MK,JN75,45.604,15.125,1878.0,4,-18.0,True,58.08712246081487
7,2026-07-21,18,EA6LA,JM19,39.604,2.708,M9PSY,IO86,56.021,-3.375,1879.0,4,-19.0,True,54.51751799700095
7,2026-07-21,18,G1FXB,IO91,51.479,-1.042,PA5KT-15,JO11,51.479,3.875,340.0,2,-16.5,True,34.5026889229012
7,2026-07-21,18,PA3EDR,JO32,52.229,6.208,DN9DSF,JN59,49.854,11.042,429.0,2,-17.5,True,41.98029537953627
7,2026-07-21,18,DF7PE,JN48,48.479,8.958,DK8FT,JN58,48.188,11.208,169.0,1,-22.0,True,35.689450414595846
7,2026-07-21,18,DL2JA,JN58,48.438,11.792,ON5HB,JO21,51.104,5.208,558.0,4,11.0,True,47.09399763850407
7,2026-07-21,18,AC7RX,CN87,47.479,-123.042,WY7W,CN88,48.146,-123.875,97.0,1,-24.0,True,15.21918832512388
7,2026-07-21,18,N7QME,CN86,46.146,-123.125,KFS,CM87,37.396,-122.375,975.0,6,-11.0,True,44.12950077523753
7,2026-07-21,18,G4HSB,IO94,54.479,-1.042,LZ2RKG,KN12,42.729,23.375,2202.0,2,-23.0,True,50.924606976200714
7,2026-07-21,18,HB9ZIC,JN47,47.521,8.458,OH6BG,KP03,63.021,21.375,1900.0,1,-23.0,True,59.94150508472549
7,2026-07-21,18,G6ORN,IO91,51.479,-1.042,DJ9BS,JN39,49.729,7.292,619.0,3,-15.333333333333334,True,45.62876351701881
7,2026-07-21,18,W0NKA,EN35,45.021,-92.875,VA3ROM,EN58,48.438,-89.208,472.0,1,-25.0,True,27.24746201540379
7,2026-07-21,18,M0NIF,IO90,50.979,-1.375,YL3LJ,KO26,56.729,25.458,1858.0,1,-23.0,True,60.207904894198286
7,2026-07-21,18,DF1VB,JO31,51.479,6.958,OE2AXL,IO86,56.021,-3.375,845.0,4,-10.75,True,51.69282723088542
7,2026-07-21,18,G1FXB,IO91,51.479,-1.042,G4ZFQ,IO90,50.729,-1.292,85.0,2,-16.0,True,25.3855777953503
7,2026-07-21,18,OZ4JJ,JO56,56.479,10.958,PA5KT-15,JO11,51.479,3.875,723.0,1,-20.0,True,50.52385639416157
7,2026-07-21,18,F6IDT,JN33,43.479,6.958,HB9VQQ/KE,JN47,47.312,8.875,452.0,6,-16.333333333333332,True,44.91524671502087
7,2026-07-21,18,SA7TOW,JO66,56.479,12.958,EA8/DF4UE,IL38,28.646,-13.875,3745.0,1,-16.0,True,14.537803229521057
7,2026-07-21,18,OK1BF,JO70,50.062,15.708,VK5ARG,PF95,-34.188,138.625,15123.0,5,-24.2,True,49.88443544481822
7,2026-07-21,18,N7QME,CN86,46.146,-123.125,N7BUI,CN84,44.312,-123.292,204.0,6,-14.166666666666666,True,18.317584381193473
7,2026-07-21,18,G4HSB,IO94,54.479,-1.042,OK1HRA,JO60,50.021,13.875,1127.0,1,-10.0,True,61.92600335208138
7,2026-07-21,18,EA1LC,IN53,43.354,-8.458,EA4RCB,IN70,40.729,-4.125,462.0,1,-3.0,True,36.78020330099849
7,2026-07-21,18,PA1JCK,JO21,51.479,4.958,DJ7KL,JN48,48.854,8.458,384.0,5,-14.0,True,39.57080954793266
7,2026-07-21,18,DL0PBS,JO33,53.479,6.958,DA1RGG,JO31,51.479,6.958,222.0,2,-3.5,True,33.42712882551647
7,2026-07-21,18,SM6YPE,JO67,57.479,12.958,OE3GBB/P,JN87,47.688,16.042,1108.0,1,-18.0,True,66.36955472494397
7,2026-07-21,18,N8SAN,EN82,42.479,-83.042,KC2DAC,FN02,42.896,-78.458,377.0,5,-20.2,True,23.89675835775887
7,2026-07-21,18,DL4XJ,JO42,52.562,9.708,HB9GZW,JN47,47.396,8.125,586.0,1,-12.0,True,48.28320648503922
7,2026-07-21,18,G1FQD,IO82,52.188,-2.208,SWL-SP-ORO,KO01,51.312,20.958,1591.0,1,-22.0,True,65.2200877701426
7,2026-07-21,18,DK9ES,JO31,51.479,6.958,M9PSY,IO86,56.021,-3.375,845.0,4,-6.0,True,51.69282723088542
7,2026-07-21,18,F6IDT,JN33,43.479,6.958,OE2AXL,IO86,56.021,-3.375,1576.0,6,-11.833333333333334,True,61.593682018276354
7,2026-07-21,18,EA1LC,IN53,43.354,-8.458,DC7TO,JO62,52.438,13.375,1904.0,2,-21.5,True,55.447338164109475
7,2026-07-21,18,G4UJS,IO82,52.896,-2.708,PA1JMS,JO21,51.979,4.208,480.0,1,-28.0,True,38.78119173388032
7,2026-07-21,18,IZ1GCQ,JN35,45.479,6.958,13HN1525,JO62,52.271,13.625,898.0,3,-11.666666666666666,True,60.30161565356885
7,2026-07-21,18,N7QME,CN86,46.146,-123.125,WB7ABP,CM88,38.438,-122.792,858.0,3,-28.0,True,40.746096831162184
7,2026-07-21,18,EI7II,IO51,51.479,-9.042,PA0LSB/AI,JO21,51.688,4.958,966.0,3,-15.0,True,53.91113484136516
7,2026-07-21,18,PE0MGB,JN24,44.479,4.958,F4VTQ/U,JN28,48.979,5.708,504.0,1,-28.0,True,44.324263785162024
7,2026-07-21,18,OE7XZB,JN57,47.271,11.375,PD1V,JO21,51.354,5.292,633.0,1,-16.0,True,49.89339956578973
7,2026-07-21,18,G6ORN,IO91,51.479,-1.042,DG1ELE,JO30,50.438,6.458,538.0,3,-12.333333333333334,True,42.353917725157174
7,2026-07-21,18,2E0DSS,IO82,52.479,-2.042,DA1RGG,JO31,51.479,6.958,626.0,2,-4.0,True,45.06721750601817
7,2026-07-21,18,WA7EWC,DM69,39.479,-107.292,KD6MXY,DN42,42.479,-111.042,459.0,2,-17.0,True,26.760443263420342
7,2026-07-21,18,PA1JCK,JO21,51.479,4.958,F4VTQ/K,JN28,48.979,5.708,283.0,1,-28.0,True,35.28182612977523
7,2026-07-21,18,G0HTO,IO81,51.479,-3.042,OK2PYA,JN79,49.271,15.708,1348.0,2,-22.0,True,65.09460261207514
7,2026-07-21,18,LY3AZ,KO25,55.479,24.958,G4DEU,IO81,51.479,-2.458,1855.0,1,-15.0,True,60.00365988228372
7,2026-07-21,18,DL2JA,JN58,48.438,11.792,VK6KLI,OF77,-32.062,115.958,13603.0,3,-10.0,True,49.79708726466156
7,2026-07-21,18,ON2RON,JO21,51.104,4.375,M9PSY-2,IO86,56.021,-3.375,748.0,1,-15.0,True,47.90991835257569
7,2026-07-21,18,DB2OM,JO52,52.021,10.125,PD0DH,JO21,51.938,4.292,400.0,3,-16.0,True,39.6900151072992
7,2026-07-21,18,EA5UV,IM99,39.479,-1.042,OE9TAV,JN47,47.438,9.625,1232.0,3,-23.0,True,65.62363597398651
7,2026-07-21,18,DJ5MO,JO32,52.438,6.875,SWLMET0W-1,JO31,51.979,6.708,52.0,2,-26.0,True,28.530356936105882
7,2026-07-21,18,WY8R,EN82,42.771,-83.125,WD4ELG,FM06,36.188,-79.875,783.0,4,-23.75,True,38.23694037692894
7,2026-07-21,18,9A3ZI,JN86,46.396,16.458,OH3MZT,KP10,60.479,22.958,1622.0,2,-8.0,True,70.33853803730099
7,2026-07-21,18,N3CX,FN11,41.479,-77.042,K3FEF,FN21,41.312,-74.958,175.0,3,-18.33333333333333,True,17.354143385752486
7,2026-07-21,18,DF1GA,JO61,51.062,12.625,ON5KQ,JO10,50.771,3.208,660.0,9,-14.555555555555555,True,49.87453125386409
7,2026-07-21,18,OZ8WSP,JO57,57.479,10.958,OH3MZT,KP10,60.479,22.958,763.0,1,-15.0,True,54.61341492992615
7,2026-07-21,18,9A3ZI,JN86,46.396,16.458,G0KTN,IO81,51.354,-2.375,1478.0,10,-8.9,True,66.05680069805399
7,2026-07-21,18,KI7NZT,CN85,45.479,-123.042,KFS/NW,CM87,37.396,-122.375,901.0,1,-30.0,True,42.04585563799556
7,2026-07-21,18,VK2ATZ,QF57,-32.979,151.625,VK6WR,OF77,-32.021,115.875,3338.0,4,-20.0,True,52.91104805900137
7,2026-07-21,18,IK5ZAI,JN53,43.854,10.458,OE3GBB,JN87,47.688,16.042,607.0,2,-18.5,True,54.335359537942
7,2026-07-21,18,DG1GHR,JN48,48.604,8.042,I0UVN,JN61,41.479,13.125,887.0,4,-14.25,True,62.164691387315465
7,2026-07-21,18,KQ4TAB,EM83,33.938,-83.542,W3PIE,FM09,39.854,-79.625,744.0,1,-28.0,True,36.90629807588811
7,2026-07-21,18,G4VNM,IO90,50.854,-1.208,F5034SWL,JN26,46.062,4.042,658.0,1,-18.0,True,46.71064793043785
7,2026-07-21,18,EA5JTT,IM99,39.479,-0.375,OE3GBB,JN87,47.688,16.042,1601.0,1,-23.0,True,67.86237113989402
7,2026-07-21,18,KH2R,FN21,41.479,-75.042,KG6NFJ,EM79,39.646,-84.125,793.0,2,-28.0,True,38.580845867228355
7,2026-07-21,18,G3JKF,JO00,50.771,0.125,DL2PK,JO31,51.438,6.708,465.0,3,-15.333333333333334,True,40.08763537724077
7,2026-07-21,18,DK9ES,JO31,51.479,6.958,DL4RU,JN69,49.729,12.208,418.0,1,-4.0,True,42.408190052628
7,2026-07-21,18,F/PE0FKO,JN13,43.938,2.708,DC7TO,JO62,52.438,13.375,1230.0,1,-23.0,True,66.2401154953922
7,2026-07-21,18,DB2OM,JO52,52.021,10.125,DL8SEL,JO31,51.479,7.792,172.0,1,-17.0,True,33.41218169076314
7,2026-07-21,18,M0HFH,IO81,51.604,-2.542,F4VTQ/U,JN28,48.979,5.708,654.0,7,-21.285714285714285,True,46.0998293958972
7,2026-07-21,18,KJ6HMV,CM99,39.271,-121.042,KPH,CM88,38.104,-122.958,211.0,2,-20.0,True,18.47117459981024
7,2026-07-21,18,EA6LA,JM19,39.604,2.708,VK4DL/SDR1,QG49,-20.396,148.625,16136.0,5,-15.4,True,49.859174413018025
7,2026-07-21,18,W6EXT,CM87,37.354,-122.125,VA6MR,DO33,53.562,-113.875,1911.0,1,-26.0,True,41.68755734723983
