band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked
14,2026-07-21,18,0D6CEM,IO82,52.479,-2.125,KFS/OMNI,CM87,37.396,-122.375,8477.043975724306,0,,False
14,2026-07-21,18,K8ZK,EM95,35.479,-81.042,ON3GS,JO20,50.854,4.125,6719.855112056495,0,,False
14,2026-07-21,18,G6BBG,IO91,51.479,-1.042,VE7AFV,CN89,49.229,-122.792,7534.4890014364455,0,,False
14,2026-07-21,18,VE3XET,EN58,48.479,-89.042,DK9PA,JO62,52.479,13.292,6615.758295163727,0,,False
14,2026-07-21,18,SM5MRW,JP80,60.479,16.958,KB3CNS,FN00,40.812,-78.958,6446.522642869944,0,,False
14,2026-07-21,18,AF5CX,DM64,34.479,-107.042,AD7U,CN88,48.479,-123.042,2040.908141764106,0,,False
14,2026-07-21,18,K0ED,CM97,37.688,-121.875,PA0SLT/4,JO33,53.271,6.875,8765.178164374423,0,,False
14,2026-07-21,18,VK4TMT,QG62,-27.521,152.958,F4FPR,IN88,48.354,-3.708,16949.09265920297,0,,False
14,2026-07-21,18,NY1CO,FN00,40.312,-79.542,G4MRS,JO02,52.479,0.958,5988.906279670223,0,,False
14,2026-07-21,18,I0LYO,JN52,42.062,11.792,ONL12087,JO11,51.229,2.958,1220.2704796094758,0,,False
14,2026-07-21,18,DL8FBN,JO51,51.188,10.042,PD0OHW,JO33,53.104,6.958,299.4032811780389,0,,False
14,2026-07-21,18,9A3ZI,JN86,46.396,16.458,M0XDC,JO01,51.688,0.292,1313.214372453874,0,,False
14,2026-07-21,18,WA7EWC,DM69,39.479,-107.292,KFS/NW,CM87,37.396,-122.375,1332.2985435538524,0,,False
14,2026-07-21,18,HB9TCS,JN36,46.938,7.458,LA6IMA,JP32,62.812,6.875,1765.4844026044682,0,,False
14,2026-07-21,18,WI6RE,DM15,35.646,-117.708,K9CZI,CN83,43.938,-122.958,1024.791298009309,0,,False
14,2026-07-21,18,BX4ACP,PL04,24.479,120.958,OE3MUC,JN78,48.438,15.542,9051.266846563642,0,,False
14,2026-07-21,18,SK7CY,JO66,56.104,12.708,WD5FTA,EM55,35.312,-89.708,7510.7350087677705,0,,False
14,2026-07-21,18,HB9BV,JN36,46.479,6.958,DL0PF,JN68,48.562,13.458,540.030903651597,0,,False
14,2026-07-21,18,ON4LUK,JO11,51.479,2.958,KF8EBV1,EN82,42.479,-83.042,6217.64946213147,0,,False
14,2026-07-21,18,DG1GHR,JN48,48.604,8.042,K8BMZ,EN74,44.729,-85.542,6682.290075342388,0,,False
14,2026-07-21,18,KC2GYU,FM29,39.188,-74.708,K5VW,DM72,32.854,-104.458,2753.05243910378,0,,False
14,2026-07-21,18,OH3HE,KP32,62.479,26.958,KL7QN,BP51,61.104,-149.708,6270.393668504739,0,,False
14,2026-07-21,18,MM0VIK,IP90,60.188,-1.125,K2DAK,DM33,33.688,-112.208,7848.335930921253,0,,False
14,2026-07-21,18,VE3SAO,EN58,48.438,-89.208,DL0MZ,JN49,49.896,8.042,6535.657476609267,0,,False
14,2026-07-21,18,G4UJS,IO82,52.896,-2.708,PA0SLT/J,JO21,51.604,4.792,530.1111079888316,0,,False
14,2026-07-21,18,G4OEP,IO81,51.479,-2.625,KD7EFG,DN31,41.604,-112.292,7642.5158607827925,0,,False
14,2026-07-21,18,W8EDU,EN91,41.521,-81.625,G4IIQ,JO01,51.354,1.042,6085.833156430536,0,,False
14,2026-07-21,18,GM7FIE,IO85,55.979,-3.292,N4SRN,FM26,36.896,-75.958,5657.867995517163,0,,False
14,2026-07-21,18,VA3XUU,FN03,43.479,-79.042,KE2EFX,FN30,40.812,-73.042,576.5320875982769,0,,False
14,2026-07-21,18,KC3LBR,HO51,51.479,-29.042,5Z4GO,KI96,-3.979,39.708,8913.414924141889,0,,False
14,2026-07-21,18,EM1U,FC74,-65.521,-65.042,M0HTB,IO81,51.396,-2.375,14047.958597377377,0,,False
14,2026-07-21,18,I0NAA,JN63,43.104,12.542,OH3LMN/KIWI,KP11,61.521,23.875,2180.6243920586567,0,,False
14,2026-07-21,18,VE6KP,DO32,52.771,-113.125,K4KDJ-15,EM97,37.229,-80.458,3054.736447939723,0,,False
14,2026-07-21,18,LB8WG,JP53,63.396,10.458,SM4GTV,JP70,60.146,14.958,431.764101263076,0,,False
14,2026-07-21,18,WA6RSV,DM14,34.479,-117.042,OH3CUF,KP11,61.479,23.875,8777.481768394884,0,,False
14,2026-07-21,18,VE7AFV/2,CN89,49.229,-122.792,KD2OM,FN12,42.979,-77.458,3508.645511302947,0,,False
14,2026-07-21,18,PA3EDR,JO32,52.229,6.208,KL5SE,BP54,64.771,-148.042,6818.485602916591,0,,False
14,2026-07-21,18,KG8ZM,EM89,39.979,-82.708,W1DRF,FN31,41.729,-72.708,862.7232388440045,0,,False
14,2026-07-21,18,KA9SZX,EN40,40.479,-91.042,AE7TF,CN86,46.479,-123.042,2646.9035308849775,0,,False
14,2026-07-21,18,CS7BEH,IN50,40.604,-8.708,N3PK,EM84,34.771,-82.458,6330.179414049908,0,,False
14,2026-07-21,18,AA1AH,FN43,43.479,-71.042,G4ZFQ,IO90,50.729,-1.292,5141.402875005636,0,,False
14,2026-07-21,18,M1TZR,IO83,53.438,-2.125,SQ6XL,JO80,50.646,16.708,1320.7028239708459,0,,False
14,2026-07-21,18,SM3G,JP82,62.479,16.958,N3XO,FN20,40.396,-75.625,6229.372303507899,0,,False
14,2026-07-21,18,014LMF,HM85,35.479,-23.042,VE6JY,DO33,53.729,-112.792,6889.98059859086,0,,False
14,2026-07-21,18,QN0EAG,OI97,-2.521,118.958,KL7QN,BP51,61.104,-149.708,10324.619195751773,0,,False
14,2026-07-21,18,KG5VSR,EM12,32.854,-96.708,DK5HH/8,JO43,53.062,8.792,8075.01013366981,0,,False
14,2026-07-21,18,WA8DSP,EM63,33.438,-86.792,K0ED,CM97,37.688,-121.875,3189.591198914424,0,,False
14,2026-07-21,18,K3RWR,FM18,38.354,-76.625,OH3MZT,KP10,60.479,22.958,6849.547392655262,0,,False
14,2026-07-21,18,EI8ETB,IO51,51.479,-9.042,TRCNET,KP13,63.812,23.125,2314.522049625286,0,,False
14,2026-07-21,18,DF1GA,JO61,51.062,12.625,VE6KDX,DO34,54.896,-112.292,7179.366849422741,0,,False
14,2026-07-21,18,DC6ZK,JO52,52.479,10.958,VK3FSK,QF22,-37.729,144.875,16126.665941762401,0,,False
14,2026-07-21,18,0F4UIH,JP58,68.479,10.958,M0KNC,IO91,51.479,-1.042,1996.2317338713924,0,,False
14,2026-07-21,18,G1FXB,IO91,51.479,-1.042,N5UTV/VT,EM26,36.146,-95.958,7257.397839643057,0,,False
14,2026-07-21,18,GM8HHC,IO85,55.938,-3.208,W0CWA/K,DN70,40.438,-105.125,7038.665675743277,0,,False
14,2026-07-21,18,GM8HHC,IO85,55.938,-3.208,OE3GBB,JN87,47.688,16.042,1601.5174379698021,0,,False
14,2026-07-21,18,IW3HBX,JN65,45.562,12.042,N3AGE-4,FN30,40.938,-73.375,6597.074740864765,0,,False
14,2026-07-21,18,N6DNU,CN80,40.479,-123.042,PA0590SWL,JO20,50.896,5.958,8712.767216189435,0,,False
14,2026-07-21,18,W8TMB,EN72,42.479,-85.042,N5TNL,EM25,35.354,-94.292,1124.7826445051091,0,,False
14,2026-07-21,18,KC1LNQ,FN42,42.479,-71.042,WS3W,FM19,39.271,-76.875,606.1969037955324,0,,False
14,2026-07-21,18,JN5UFF,RD01,-58.521,160.958,DC4HP-1,JO43,53.062,8.875,18183.19784632477,0,,False
14,2026-07-21,18,KH6EJ,BK29,19.479,-155.042,OK1RAJ1,JO70,50.104,14.458,12209.112907518094,0,,False
14,2026-07-21,18,Q04AAA,BI07,-2.521,-159.042,HB9UFQ,JN36,46.896,7.042,14900.854599902086,0,,False
14,2026-07-21,18,DL6OBU,JO43,53.479,8.958,DN9NOX,JN59,49.604,10.792,449.119990546526,0,,False
14,2026-07-21,18,N5CSC,EL09,29.396,-98.292,KI7BEQ,DN40,40.771,-111.875,1764.2427361763662,0,,False
14,2026-07-21,18,1W4SYC,KC33,-66.521,26.958,F4FPR,IN88,48.354,-3.708,13036.106410708815,0,,False
14,2026-07-21,18,S79KW,LI75,-4.604,55.458,KD6FOZ,CM95,35.312,-120.875,16579.79343994609,0,,False
14,2026-07-21,18,N8VZ,EM89,39.312,-82.125,KE8KYP,EL99,29.479,-81.042,1097.85922407241,0,,False
14,2026-07-21,18,G6ORN,IO91,51.479,-1.042,WA2N,EM85,35.479,-83.042,6488.586309519429,0,,False
14,2026-07-21,18,G8KOE,IO81,51.188,-3.042,KG4TRI,DM61,31.896,-106.458,8144.65877777921,0,,False
14,2026-07-21,18,W1WKL,EM13,33.021,-96.792,OE6PWD,JN77,47.062,15.458,8837.135681597163,0,,False
14,2026-07-21,18,K8CHY,EM72,32.562,-85.458,VE3PHZ,FN25,45.271,-75.542,1650.2679888025973,0,,False
14,2026-07-21,18,W6LPM,CM97,37.271,-121.958,F62000,JO10,50.271,2.792,8881.509619926372,0,,False
14,2026-07-21,18,LB8WG,JP53,63.396,10.458,M3XQM,IO90,50.854,-1.875,1574.609822298451,0,,False
14,2026-07-21,18,PA3SK,JO21,51.104,5.875,VE6FT,DO24,54.021,-115.125,7106.179917876789,0,,False
14,2026-07-21,18,KJ6HMV,CM99,39.271,-121.042,JO55HI,JO55,55.354,10.625,8541.020107197979,0,,False
14,2026-07-21,18,4X1MB,KM71,31.479,34.958,SWL-NIAGARA,FN03,43.062,-79.042,9349.467722385913,0,,False
14,2026-07-21,18,QA4VGB,OJ64,4.479,112.958,DA1VID,JO31,51.562,7.375,10679.79451592183,0,,False
14,2026-07-21,18,LA1ITS,JO59,59.979,11.042,WD5FTA,EM55,35.312,-89.708,7215.633582632696,0,,False
14,2026-07-21,18,GM8HHC,IO85,55.938,-3.208,N3AGE-2,FN30,40.938,-73.375,5187.941526880817,0,,False
14,2026-07-21,18,PA2W,JO22,52.229,4.958,KF9ET,EM69,39.146,-86.542,6769.95150901461,0,,False
14,2026-07-21,18,VE4KRK,EN19,49.854,-97.458,VK4TMZ,QG62,-27.312,152.958,13662.658158545182,0,,False
14,2026-07-21,18,F/PE0FKO,JN13,43.938,2.708,HB9RYZ,JN47,47.021,8.542,569.3128832407051,0,,False
14,2026-07-21,18,M1EBU,IO90,50.979,-0.125,VK7EKA,QE38,-41.104,146.875,17270.68300879886,0,,False
14,2026-07-21,18,WA6RSV,DM14,34.479,-117.042,K3FZ,FN30,40.979,-73.125,3887.5759931103175,0,,False
14,2026-07-21,18,VE5MGM,DO62,52.479,-107.042,G6MC/K,IO94,54.062,-1.625,6319.15198399043,0,,False
14,2026-07-21,18,PE2RAB,JO21,51.771,4.708,KPH,CM88,38.104,-122.958,8807.765371636508,0,,False
14,2026-07-21,18,0B6GFT,BO37,57.479,-153.042,MW7SIF,IO72,52.604,-4.125,7453.321078855057,0,,False
14,2026-07-21,18,AE5HO,EM13,33.021,-97.042,UB1AKX,KO59,59.771,30.208,8624.851707448675,0,,False
14,2026-07-21,18,KM7MH,DN17,47.479,-117.042,BV0WSPR,PL05,25.021,121.542,10055.341322551787,0,,False
14,2026-07-21,18,EI7II,IO51,51.479,-9.042,PA0590SWL,JO20,50.896,5.958,1045.5806107771805,0,,False
14,2026-07-21,18,KG6JMO,DM13,33.188,-117.292,DC1RDB,JN58,48.771,11.542,9587.936282663299,0,,False
14,2026-07-21,18,W7PJH,DM42,32.479,-111.042,EI4HQ,IO51,51.854,-8.292,8017.436310377077,0,,False
14,2026-07-21,18,WB2TKP,FN20,40.479,-75.042,KD7EFG,DN31,41.604,-112.292,3102.1602111107095,0,,False
14,2026-07-21,18,K3RWR,FM18,38.354,-76.625,VY0ERC,ER60,80.062,-86.375,4656.405818542873,0,,False
14,2026-07-21,18,VK4TMT,QG62,-27.521,152.958,G4LEN,IO81,51.812,-2.292,16617.058273643703,0,,False
14,2026-07-21,18,Q62MNT,KB11,-78.521,22.958,VK5EI,PF85,-34.271,137.958,6800.853999477794,0,,False
14,2026-07-21,18,TA7JE,IJ75,5.479,-5.042,KE8MYP,EM79,39.354,-84.375,8705.053640798273,0,,False
14,2026-07-21,18,W8EDU,EN91,41.521,-81.625,HB9VQQ/RS,JN47,47.312,8.875,6797.264359393772,0,,False
14,2026-07-21,18,ON4DM,JO11,51.479,2.958,PA2BGN,JO22,52.104,5.125,164.4373238371061,0,,False
14,2026-07-21,18,W4MGA,FM17,37.479,-77.042,HF6UWU,JO81,51.354,16.625,7079.853366785793,0,,False
14,2026-07-21,18,EM1U,FC74,-65.521,-65.042,K4FMH,EM52,32.021,-89.958,11056.813588173616,0,,False
14,2026-07-21,18,EB5DQ,IM99,39.646,-0.375,KZ4IK,FM08,38.354,-78.208,6499.802186956066,0,,False
14,2026-07-21,18,1Y4EVY,KJ85,5.479,36.958,VE2DPF,FN35,45.021,-73.792,11171.916232100564,0,,False
14,2026-07-21,18,OK1BF,JO70,50.062,15.708,KX4TH,DM78,38.938,-104.708,8534.9948826021,0,,False
14,2026-07-21,18,KK5PY,EM26,36.479,-95.042,KU4BY,FM16,36.229,-76.208,1684.1823588838456,0,,False
14,2026-07-21,18,0H5BLE,DN03,43.479,-119.042,KF7RPF,DM22,32.604,-114.625,1269.0904123610107,0,,False
14,2026-07-21,18,G0CIU,IO90,50.479,-1.042,ON8ST,JO21,51.021,4.625,403.1188925391175,0,,False
14,2026-07-21,18,NW4R,EM70,30.729,-85.375,SWL-SP-ORO,KO01,51.312,20.958,8412.540840709788,0,,False
14,2026-07-21,18,SA0YRL,JO89,59.479,16.958,AC0G,EM38,38.938,-92.125,7300.354250991475,0,,False
14,2026-07-21,18,K3GLM,CN87,47.479,-123.042,PA1JMS,JO21,51.979,4.208,7874.134750985306,0,,False
14,2026-07-21,18,ON5AJ,JO11,51.479,2.958,PD1RA,JO22,52.271,5.958,223.96523731898645,0,,False
14,2026-07-21,18,VA2OV,FN35,45.479,-73.042,DG3SDK,JN48,48.729,9.292,5927.031406316698,0,,False
14,2026-07-21,18,SM3EFS,JP82,62.479,16.958,KD5QLM,EM13,33.062,-97.042,7889.8927230515665,0,,False
14,2026-07-21,18,OH6MQM,KP12,62.479,22.958,W1AD,DM08,38.979,-119.792,8253.004248523268,0,,False
14,2026-07-21,18,F6FUZ,JN05,45.146,0.708,SA7TOW,JO66,56.479,12.958,1521.1071572769847,0,,False
14,2026-07-21,18,VK3OY,QF22,-37.521,144.958,AF7KR,DM45,35.271,-111.708,13350.993450253723,0,,False
14,2026-07-21,18,VA2AE,FN25,45.854,-74.375,N0CALL,JO22,52.896,4.875,5493.978183892916,0,,False
14,2026-07-21,18,M0OLS,IO81,51.479,-3.042,PD1EG-KI,JO22,52.104,4.458,520.2465925794114,0,,False
14,2026-07-21,18,G3LRS,IO92,52.646,-1.208,WA8DSP,EM63,33.438,-86.792,6839.616957436683,0,,False
14,2026-07-21,18,KE7ZXJ,CN95,45.604,-121.542,F4VTQ/K,JN28,48.979,5.708,8324.274719935978,0,,False
14,2026-07-21,18,OH2GAX,KP20,60.271,24.792,W3MLM,DN70,40.562,-105.042,7909.721376861737,0,,False
14,2026-07-21,18,L66EUH,PC71,-68.521,134.958,AC1UZ,FN43,43.562,-70.458,16874.36005829696,0,,False
14,2026-07-21,18,OK2SAM,JN99,49.479,18.958,DF6TV,JN39,49.521,7.208,847.6818482764919,0,,False
14,2026-07-21,18,WD4LHT,EL89,29.646,-82.375,KD7EFG-1,DN31,41.604,-112.292,2992.462491086285,0,,False
14,2026-07-21,18,OH5XO,KP41,61.021,28.208,DB1UJ-1,JO41,51.729,8.792,1569.4048598212091,0,,False
14,2026-07-21,18,Q92NNP,JF31,-38.521,6.958,DK5HH/8,JO43,53.062,8.792,10185.099999249253,0,,False
14,2026-07-21,18,VK3ARW,QF12,-37.104,143.458,WA3DNM,FM29,39.938,-75.542,16634.591457291597,0,,False
14,2026-07-21,18,KK5PY,EM26,36.479,-95.042,KA3BWP2,FM18,38.479,-77.042,1601.2132731584313,0,,False
14,2026-07-21,18,KF0SCE,EN42,42.479,-91.042,DL6OW-WTM,JO33,53.604,7.708,6839.518510560027,0,,False
14,2026-07-21,18,PI9ESA,JO22,52.229,4.458,DL1ECN-1,JO32,52.604,7.708,224.30292687467698,0,,False
14,2026-07-21,18,WB8ZLK,EN81,41.646,-83.958,AD7U,CN88,48.479,-123.042,3125.654474980608,0,,False
14,2026-07-21,18,AK1WI,FN42,42.479,-71.042,DF2MG,JN58,48.812,11.292,6120.17811803612,0,,False
14,2026-07-21,18,VE2GK,FN25,45.479,-75.042,DC7TO,JO62,52.438,13.375,6089.1014996246995,0,,False
14,2026-07-21,18,KR6RG,DM13,33.521,-117.625,ES2RR,KO29,59.271,24.625,9126.332842551526,0,,False
14,2026-07-21,18,VK4TMH,QG56,-23.562,150.458,VA3ROM,EN58,48.438,-89.208,14157.015906883134,0,,False
14,2026-07-21,18,1U7REF,IQ05,75.479,-19.042,G4WNC-1,IO90,50.854,-1.792,2845.085328309381,0,,False
14,2026-07-21,18,0A7VGC,NN67,47.479,92.958,SP8MK,KO11,51.312,22.875,4893.734082034996,0,,False
14,2026-07-21,18,VK4ATV,QH30,-19.521,146.958,KL7L,BP51,61.646,-149.292,10620.661232557979,0,,False
14,2026-07-21,18,BI8FBX,OM21,31.479,104.958,N5MN,EM10,30.729,-97.708,12696.51476269923,0,,False
14,2026-07-21,18,4Y9JPG,EJ98,8.479,-81.042,K1HTV-4,FM18,38.646,-77.958,3368.574015191493,0,,False
14,2026-07-21,18,TI4JWC,EK70,10.062,-84.125,VO1CBL,GN37,47.562,-53.542,5059.194405452846,0,,False
14,2026-07-21,18,N3CX,FN11,41.479,-77.042,W6BOS,CM97,37.312,-121.875,3837.0167084023956,0,,False
14,2026-07-21,18,VE6KP,DO32,52.771,-113.125,PA3HEA,JO22,52.062,4.542,6996.272262598761,0,,False
14,2026-07-21,18,N6DNU,CN80,40.479,-123.042,PA0SLT/4,JO33,53.271,6.875,8539.448436186094,0,,False
14,2026-07-21,18,N9OG,EM28,38.479,-95.042,AK6RI-1,CM87,37.354,-122.042,2363.32955420621,0,,False
14,2026-07-21,18,DL1FX,JN49,49.729,8.542,W4FG,EM78,38.896,-84.625,7024.519324512951,0,,False
14,2026-07-21,18,VK4GMI,QG62,-27.188,152.958,N2DLN,FN13,43.104,-77.458,15184.378466507696,0,,False
14,2026-07-21,18,KB0ECO,EN13,43.479,-97.042,PE2BZ-KI-V,JO21,51.979,4.208,6998.987469193218,0,,False
14,2026-07-21,18,WB0RLJ,EN11,41.146,-96.208,DG1ATN,JO50,50.688,10.875,7600.154121803583,0,,False
14,2026-07-21,18,HP2DFA,FJ09,9.271,-79.792,EA7URA,IM76,36.146,-5.458,7997.899202375263,0,,False
14,2026-07-21,18,DC6ZK,JO52,52.479,10.958,W1CK,DM13,33.188,-117.292,9250.186502564518,0,,False
14,2026-07-21,18,OE9PTI,JN47,47.479,9.792,EA1IOW,IN83,43.396,-3.458,1127.222800416783,0,,False
14,2026-07-21,18,2E0PGS,IO82,52.188,-2.208,WB6CXC/7,CN88,48.562,-123.125,7497.989775250364,0,,False
14,2026-07-21,18,LA1ITS,JO59,59.979,11.042,ES2RR,KO29,59.271,24.625,766.3995579514857,0,,False
14,2026-07-21,18,SA0YRL,JO89,59.479,16.958,OH2LFM,KP31,61.521,27.625,625.7599530165243,0,,False
14,2026-07-21,18,NT8B,FM18,38.479,-77.042,K3GMQ,FN20,40.312,-75.042,266.5885814165827,0,,False
14,2026-07-21,18,M0GBZ,IO91,51.479,-1.042,AA1QR,FN43,43.188,-71.792,5198.50842517993,0,,False
14,2026-07-21,18,DF1GA,JO61,51.062,12.625,OZ1BFM,JO66,56.062,12.125,556.9504056477695,0,,False
14,2026-07-21,18,KN4UCR,FN54,44.854,-68.792,DL7AUQ,JO63,53.312,12.875,5690.227589922188,0,,False
14,2026-07-21,18,075GAJ,OP14,64.479,102.958,DL4KBB,JN59,49.521,11.042,5268.918784102491,0,,False
14,2026-07-21,18,VA2OV,FN35,45.479,-73.042,N2EPE,FN13,43.062,-77.542,447.77406642780653,0,,False
14,2026-07-21,18,WA3DNM,FM29,39.938,-75.542,FW9789,KP14,64.062,23.375,6483.883172141178,0,,False
14,2026-07-21,18,EA7JW,IM76,36.188,-5.458,KG6JMO,DM13,33.188,-117.292,9548.483781094754,0,,False
14,2026-07-21,18,9A3ZI,JN86,46.396,16.458,SA0GUS,JO89,59.396,17.875,1448.5718480988082,0,,False
14,2026-07-21,18,WA4CHQ,FM17,37.438,-76.292,DC1RDB,JN58,48.771,11.542,6839.851794800185,0,,False
14,2026-07-21,18,Q52YOB,PJ30,0.479,126.958,KL5SE,BP54,64.771,-148.042,9722.599082167604,0,,False
14,2026-07-21,18,DG1GMY,JN48,48.771,8.208,ZL2BCI,RE79,-40.854,175.125,18661.92235883394,0,,False
14,2026-07-21,18,PB2GT,JO22,52.146,5.458,AE0FG,EN11,41.271,-96.208,7192.8840490202665,0,,False
14,2026-07-21,18,PB2GT,JO22,52.146,5.458,7L4IOU3,PM95,35.729,139.875,9289.741467164637,0,,False
14,2026-07-21,18,Q03QUK,DQ69,79.479,-107.042,G4GCI,IO90,50.854,-1.458,4779.702791568486,0,,False
14,2026-07-21,18,3U0ZLA,RP55,65.479,170.958,N5TNL,EM25,35.354,-94.292,6683.38787268345,0,,False
14,2026-07-21,18,VW3UKY,OH58,-11.521,110.958,KV0S,EM38,38.896,-92.375,16196.024153186294,0,,False
14,2026-07-21,18,G7WCI,IO91,51.438,-0.208,GM0DHD,IO85,55.938,-3.458,544.0707868865319,0,,False
14,2026-07-21,18,KH6EJ,BK29,19.479,-155.042,KJ6EI/VE7,CN88,48.854,-123.542,4307.44716475467,0,,False
14,2026-07-21,18,W0BX,DM58,38.479,-109.042,DL8FBN,JO51,51.188,10.042,8421.785615132883,0,,False
14,2026-07-21,18,G4NSJ,IO90,50.812,-0.375,LA6IMA,JP32,62.812,6.875,1403.314540673939,0,,False
14,2026-07-21,18,SA0LGB,JO89,59.354,17.958,JO55HI,JO55,55.354,10.625,624.8732647563588,0,,False
14,2026-07-21,18,N5MJ,DM72,32.396,-104.208,EA8-DF4UE,IL38,28.646,-13.875,8381.008148945406,0,,False
14,2026-07-21,18,EA3AGU,JN01,41.729,1.792,GM1OXB,IO87,57.646,-3.042,1802.597272613792,0,,False
14,2026-07-21,18,K3RWR,FM18,38.354,-76.625,PE2BZ-KI-V,JO21,51.979,4.208,6176.105836771573,0,,False
14,2026-07-21,18,I0NAA,JN63,43.104,12.542,K9TRV,EN82,42.354,-83.875,7385.3535019964775,0,,False
14,2026-07-21,18,OK1RAK,JO70,50.479,14.958,N8BTR,EN55,45.188,-88.125,7064.2771262037395,0,,False
14,2026-07-21,18,DF9IL,JN48,48.479,8.958,2E0SIO,IO91,51.354,-0.542,750.8169895272684,0,,False
14,2026-07-21,18,ON2RON,JO21,51.104,4.375,N3XO,FN20,40.396,-75.625,6007.391493728802,0,,False
14,2026-07-21,18,NI5F,EM70,30.854,-85.542,M7WWX,IO80,50.812,-2.042,6970.0819295011715,0,,False
14,2026-07-21,18,MM0VIK,IP90,60.188,-1.125,DL3TU,JN48,48.521,9.042,1451.2241395730146,0,,False
14,2026-07-21,18,G4VNM,IO90,50.854,-1.208,KK7IXU,CN88,48.604,-122.875,7643.392985983819,0,,False
14,2026-07-21,18,0A7VGC,NN67,47.479,92.958,PE1RZM,JO33,53.312,6.958,5753.54051740125,0,,False
14,2026-07-21,18,TF3D,HP93,63.854,-21.042,K3SBP,FN20,40.062,-75.208,4356.247122350273,0,,False
14,2026-07-21,18,DL1HRC,JO61,51.479,12.958,K5XL,EM12,32.646,-97.125,8450.434901493154,0,,False
14,2026-07-21,18,KM7MH,DN17,47.479,-117.042,AC1BC,FN42,42.312,-71.042,3614.5742479549635,0,,False
14,2026-07-21,18,K3GLM,CN87,47.479,-123.042,WD1STC,EM20,30.062,-95.542,3043.3670782004897,0,,False
14,2026-07-21,18,WA2I,FN20,40.979,-74.375,M0HTB,IO81,51.396,-2.375,5431.827649397476,0,,False
14,2026-07-21,18,KC3CFT,FN00,40.479,-79.042,DK9PA,JO62,52.479,13.292,6701.015907859542,0,,False
14,2026-07-21,18,MW0BYS,IO71,51.729,-4.958,BV7AU,PL02,22.771,120.542,10184.521065081373,0,,False
14,2026-07-21,18,KF0SCE,EN42,42.479,-91.042,DK1BL/2,JO31,51.312,6.458,6912.233406429699,0,,False
14,2026-07-21,18,1V7WWO,DJ62,2.479,-107.042,BM2KVV,PL05,25.104,121.792,13927.249980861488,0,,False
14,2026-07-21,18,104QTL,KN12,42.479,22.958,PD2CH,JO11,51.521,3.958,1748.5911637180684,0,,False
14,2026-07-21,18,KG8ZM,EM89,39.979,-82.708,G3VGZ,IO94,54.521,-1.292,5990.263760936579,0,,False
14,2026-07-21,18,KK7GFP,DM33,33.896,-112.042,VE7YIO,CN89,49.271,-122.958,1931.141207795764,0,,False
14,2026-07-21,18,VA2AE,FN25,45.854,-74.375,KB7SVP/SDR5,DN07,47.938,-119.792,3408.542652938804,0,,False
14,2026-07-21,18,N8LWF,EM89,39.479,-83.042,KM3T-3,FN42,42.812,-71.625,1024.26599053983,0,,False
14,2026-07-21,18,SP9PWS,KN09,49.479,20.958,VK3KHZ,QF22,-37.771,145.292,15461.628760991685,0,,False
14,2026-07-21,18,LK5QFJ,QE52,-47.521,150.958,K3LR,EN91,41.188,-80.458,15943.424712938982,0,,False
14,2026-07-21,18,K8RAY,EN72,42.479,-85.042,LX2JV,JN29,49.812,5.792,6605.5024039673,0,,False
14,2026-07-21,18,KK5PY,EM26,36.479,-95.042,SM7KHA,JO65,55.896,12.875,7705.056344191336,0,,False
14,2026-07-21,18,OH3HE,KP32,62.479,26.958,KF4JU,EL87,27.812,-82.708,8224.46944430054,0,,False
14,2026-07-21,18,PA3EDR,JO32,52.229,6.208,W1CLM,EN50,40.104,-88.292,6872.632665162361,0,,False
14,2026-07-21,18,PA2AGA,JO22,52.021,4.208,G4WNC-1,IO90,50.854,-1.792,435.5160398082957,0,,False
14,2026-07-21,18,SM4GTV,JP70,60.146,14.958,G3SPJ,JO01,51.479,0.125,1331.2102417277893,0,,False
14,2026-07-21,18,DL8FBN,JO51,51.188,10.042,N5CSC,EL09,29.396,-98.292,8655.045669106059,0,,False
14,2026-07-21,18,KC3CFT,FN00,40.479,-79.042,N0SYU,OL62,22.021,113.125,12952.153724938677,0,,False
14,2026-07-21,18,BV6YA,PL03,23.479,120.958,OZ9QV,JO65,55.646,12.208,8967.355668890586,0,,False
14,2026-07-21,18,R2AJA,KO85,55.812,37.958,PA0590SWL,JO20,50.896,5.958,2171.617746451101,0,,False
14,2026-07-21,18,ZS6EMS,KG43,-26.104,28.375,K9CZI,CN83,43.938,-122.958,16765.092901277592,0,,False
14,2026-07-21,18,G4USI/W,IO81,51.021,-3.292,AC9RZ,EN52,42.479,-89.042,6225.639403235556,0,,False
14,2026-07-21,18,N8LWF,EM89,39.479,-83.042,PE1KHX,JO11,51.479,3.542,6478.130665695962,0,,False
14,2026-07-21,18,CT7AMG,IM58,38.604,-9.042,AE0FG,EN11,41.271,-96.208,7100.662233012212,0,,False
14,2026-07-21,18,ZS6SRC,HJ03,3.479,-39.042,F61695,LG79,-20.896,55.542,10621.193497105043,0,,False
14,2026-07-21,18,EA3AGU,JN01,41.729,1.792,DL1ECN-1,JO32,52.604,7.708,1288.214638708134,0,,False
14,2026-07-21,18,F1JSC,JN03,43.188,0.542,K4NE,FM08,38.396,-78.958,6454.64909979645,0,,False
